,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,FIPS,County,Year,Oil (bbl),Casinghead (mcf),GW Gas (mcf),Condensate (bbl),Daily Rate (bbl/day),Oil (Million BBL),Daily Oil Rate (Thousand BBL/DAY),Daily,Natural Gas from Gas Wells (Billion Cubic Feet)
220,220,220,220,48441,Taylor,1996,1089107,596575,62827,259,2983.854795,1.089107,2.9838547945205485,2.9838547945205485,0.062827
221,221,221,221,48443,Terrell,1996,70184,963948,77066717,762699,192.2849315,0.070184,0.1922849315068493,0.1922849315068493,77.066717
222,222,222,222,48445,Terry,1996,5436615,2224064,593249,0,14894.835619999998,5.436615,14.894835616438355,14.894835616438355,0.593249
223,223,223,223,48447,Throckmorton,1996,1651765,2167662,647280,2095,4525.383562,1.651765,4.525383561643836,4.525383561643836,0.64728
224,224,224,224,48449,Titus,1996,692788,5739,535619,14199,1898.049315,0.692788,1.8980493150684927,1.8980493150684927,0.535619
225,225,225,225,48451,Tom Green,1996,769874,4724747,1098525,7141,2109.243836,0.769874,2.1092438356164385,2.1092438356164385,1.098525
226,226,226,226,48453,Travis,1996,3549,12,0,0,9.723287671,0.003549,0.009723287671232877,0.009723287671232877,0.0
227,227,227,227,48455,Trinity,1996,37006,661623,172578,6353,101.3863014,0.037006,0.101386301369863,0.101386301369863,0.172578
228,228,228,228,48457,Tyler,1996,461604,849451,1317493,50874,1264.668493,0.461604,1.2646684931506849,1.2646684931506849,1.317493
229,229,229,229,48459,Upshur,1996,198165,40903,64395750,719829,542.9178082000002,0.198165,0.5429178082191781,0.5429178082191781,64.39575
230,230,230,230,48461,Upton,1996,10913105,31577572,31242444,391488,29898.917810000014,10.913105,29.89891780821917,29.898917808219174,31.242444
231,231,231,231,48463,Uvalde,1996,0,0,3159,0,0.0,0.0,0.0,0.0,0.003159
232,232,232,232,48465,Val Verde,1996,428,0,16731470,2569,1.17260274,0.0004280000000000001,0.0011726027397260276,0.0011726027397260276,16.73147
233,233,233,233,48467,Van Zandt,1996,1942187,2292855,11465106,31653,5321.060274,1.942187,5.321060273972604,5.321060273972604,11.465106
234,234,234,234,48469,Victoria,1996,879448,1024187,14962439,84945,2409.446575,0.879448,2.4094465753424656,2.4094465753424656,14.962439
235,235,235,235,48471,Walker,1996,6833,42323,266731,2597,18.72054795,0.006833,0.01872054794520548,0.01872054794520548,0.266731
236,236,236,236,48473,Waller,1996,88967,17083,9842910,1471,243.74520550000003,0.08896699999999999,0.24374520547945205,0.24374520547945205,9.84291
237,237,237,237,48475,Ward,1996,7084223,16945850,47436510,133776,19408.83014,7.084223,19.4088301369863,19.4088301369863,47.43651
238,238,238,238,48477,Washington,1996,533447,3329498,107835051,211927,1461.49863,0.533447,1.4614986301369863,1.4614986301369863,107.835051
239,239,239,239,48479,Webb,1996,341664,425918,277353139,2132843,936.0657534,0.341664,0.9360657534246576,0.9360657534246576,277.353139
240,240,240,240,48481,Wharton,1996,1728921,1766122,57366885,892875,4736.769863,1.728921,4.7367698630136985,4.7367698630136985,57.366885
241,241,241,241,48483,Wheeler,1996,518131,1155652,42500233,185988,1419.5369859999994,0.518131,1.4195369863013698,1.4195369863013698,42.500233
242,242,242,242,48485,Wichita,1996,3101110,213801,0,0,8496.191781,3.10111,8.496191780821919,8.496191780821919,0.0
243,243,243,243,48487,Wilbarger,1996,913367,85668,7079,0,2502.3753420000007,0.913367,2.5023753424657533,2.5023753424657533,0.007079
244,244,244,244,48489,Willacy,1996,699577,451657,45384829,25768,1916.649315,0.699577,1.9166493150684931,1.916649315068493,45.384829
245,245,245,245,48491,Williamson,1996,11761,72,67612,83,32.22191781,0.011761,0.032221917808219175,0.032221917808219175,0.067612
246,246,246,246,48493,Wilson,1996,609153,89530,30254,915,1668.912329,0.609153,1.6689123287671233,1.6689123287671233,0.030254
247,247,247,247,48495,Winkler,1996,5323080,15128540,44063442,111691,14583.780819999998,5.32308,14.583780821917806,14.583780821917806,44.063442
248,248,248,248,48497,Wise,1996,621729,8276320,62040397,158624,1703.367123,0.621729,1.7033671232876713,1.7033671232876713,62.040397
249,249,249,249,48499,Wood,1996,6358217,23277442,13552367,49889,17419.7726,6.358217,17.419772602739727,17.419772602739727,13.552367
250,250,250,250,48501,Yoakum,1996,30255973,76761184,0,0,82893.07671000001,30.255973,82.89307671232876,82.89307671232876,0.0
251,251,251,251,48503,Young,1996,1995849,2649782,2300406,20952,5468.079452,1.995849,5.468079452054795,5.468079452054795,2.300406
252,252,252,252,48505,Zapata,1996,62148,70560,342840731,348522,170.26849319999997,0.062148,0.17026849315068493,0.17026849315068493,342.840731
253,253,253,253,48507,Zavala,1996,525039,459704,4052109,4220,1438.4630140000006,0.525039,1.4384630136986298,1.4384630136986298,4.052109
